::1 - - [23/Oct/2025:14:53:46 +0000] "POST /api/v1/auth/send-otp HTTP/1.1" 200 37 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:14:53:59 +0000] "POST /api/v1/auth/verify-otp HTTP/1.1" 200 46 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:14:53:59 +0000] "POST /api/v1/auth/signup HTTP/1.1" 201 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:14:57:59 +0000] "POST /api/v1/auth/send-otp HTTP/1.1" 409 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:15:00:26 +0000] "POST /api/v1/auth/send-otp HTTP/1.1" 409 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:15:01:12 +0000] "POST /api/v1/auth/send-otp HTTP/1.1" 409 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:15:19:49 +0000] "POST /api/v1/auth/send-otp HTTP/1.1" 409 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:15:20:28 +0000] "GET /api/v1/auth/send-otp HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:15:22:52 +0000] "POST /api/v1/auth/send-otp HTTP/1.1" 409 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:15:26:39 +0000] "POST /api/v1/auth/send-otp HTTP/1.1" 409 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [23/Oct/2025:15:34:06 +0000] "POST /api/v1/auth/send-otp HTTP/1.1" 409 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
